session	bill	chamber	printed_roll	roll_call_id	date	yea	nay	passed	status	governor	disposition	reason	desc	title
2214	HB0111	S		1656705	2026-03-06	18	5	1	4	signed	dropped:not-recognizable	wildlife licensing details	Senate/ passed 2nd & 3rd readings/ suspension	Wildlife Amendments
2214	HB0112	H		1644888	2026-02-25	66	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Political Advertising Amendments
2214	HB0113	H		1622512	2026-02-03	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Emergency Reporting Abuse Amendments
2214	HB0113	H		1656486	2026-03-06	64	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Emergency Reporting Abuse Amendments
2214	HB0113	S		1656485	2026-03-06	23	1	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Emergency Reporting Abuse Amendments
2214	HB0114	H		1639778	2026-02-20	70	0	1	2	none	screened	not-divided	House/ passed 3rd reading	Adult-oriented Performance and Material Amendments
2214	HB0115	H		1647669	2026-02-27	54	11	1	6	none	screened	not-divided	House/ passed 3rd reading	Motor Vehicle Sales Tax Amendments
2214	HB0116	H		1621581	2026-02-03	67	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Criminal Fines Amendments
2214	HB0117	H		1628977	2026-02-10	59	10	1	4	signed	screened	not-divided	House/ passed 3rd reading	Organ Donation Amendments
2214	HB0117	S		1646002	2026-02-26	19	1	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Organ Donation Amendments
2214	HB0118	H		1631419	2026-02-12	58	13	1	4	signed	screened	not-divided	House/ passed 3rd reading	Driver Training Schools for Commercial Driver License Amendments
2214	HB0118	H		1656689	2026-03-06	46	14	1	4	signed	deferred:operator-direction	CDL applicants attest to English ability	House/ concurs with Senate amendment	Driver Training Schools for Commercial Driver License Amendments
2214	HB0118	S		1656688	2026-03-06	21	6	1	4	signed	deferred:operator-direction	CDL applicants attest to English ability	Senate/ passed 2nd & 3rd readings/ suspension	Driver Training Schools for Commercial Driver License Amendments
2214	HB0119	H		1644361	2026-02-25	67	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Automotive Repair Business Amendments
2214	HB0119	H		1656683	2026-03-06	68	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Automotive Repair Business Amendments
2214	HB0119	S		1656682	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Automotive Repair Business Amendments
2214	HB0120	H		1622648	2026-02-03	36	32	0	6	none	screened	not-enacted-status-6	House/ failed	Tail Light Obstruction Amendments
2214	HB0122	H		1628963	2026-02-10	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Pregnant and Postpartum Inmate Amendments
2214	HB0122	S		1639867	2026-02-20	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Pregnant and Postpartum Inmate Amendments
2214	HB0123	H		1636146	2026-02-17	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Sex, Kidnap, and Child Abuse Offender Registration Amendments
2214	HB0123	H		1655961	2026-03-06	73	0	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	Sex, Kidnap, and Child Abuse Offender Registration Amendments
2214	HB0123	S		1655402	2026-03-05	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Sex, Kidnap, and Child Abuse Offender Registration Amendments
2214	HB0123	S		1655919	2026-03-05	27	0	1	4	signed	screened	not-divided	Senate Conference Committee - Final Passage	Sex, Kidnap, and Child Abuse Offender Registration Amendments
2214	HB0124	H		1640069	2026-02-20	70	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Veteran Armed Forces Property Tax Exemption Amendments
2214	HB0125	H		1644590	2026-02-25	65	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Department of Natural Resources Related Modifications Amendments
2214	HB0125	H		1656803	2026-03-06	66	1	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	Department of Natural Resources Related Modifications Amendments
2214	HB0125	S		1656642	2026-03-06	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Department of Natural Resources Related Modifications Amendments
2214	HB0125	S		1656802	2026-03-06	29	0	1	4	signed	screened	not-divided	Senate Conference Committee - Final Passage	Department of Natural Resources Related Modifications Amendments
2214	HB0126	H		1623201	2026-02-04	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Micro-Education Entity Facility Amendments
2214	HB0126	S		1647675	2026-02-27	27	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Micro-Education Entity Facility Amendments
2214	HB0128	H		1622250	2026-02-03	59	7	1	4	signed	screened	not-divided	House/ passed 3rd reading	Traffic Amendments
2214	HB0128	S		1638390	2026-02-19	22	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Traffic Amendments
2214	HB0129	H		1641239	2026-02-23	53	15	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Education Board Amendments
2214	HB0129	H		1656622	2026-03-06	59	3	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Education Board Amendments
2214	HB0129	S		1656621	2026-03-06	28	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Education Board Amendments
2214	HB0130	H		1633264	2026-02-13	64	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Employment Medical Examination Expense Amendments
2214	HB0130	S		1644282	2026-02-25	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Employment Medical Examination Expense Amendments
2214	HB0132	H		1623888	2026-02-04	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Military Amendments
2214	HB0132	S		1638803	2026-02-19	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Military Amendments
2214	HB0134	H		1636039	2026-02-17	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Offender Transfer Amendments
2214	HB0134	S		1656649	2026-03-06	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Offender Transfer Amendments
2214	HB0136	H		1626290	2026-02-09	55	12	1	4	signed	screened	not-divided	House/ passed 3rd reading	Unlicensed Driver Amendments
2214	HB0136	H		1656105	2026-03-06	57	13	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	Unlicensed Driver Amendments
2214	HB0136	S		1655065	2026-03-05	20	7	1	4	signed	screened	not-the-chambers-final-roll	Senate/ passed 2nd & 3rd readings/ suspension	Unlicensed Driver Amendments
2214	HB0136	S		1655846	2026-03-05	20	6	1	4	signed	deferred:operator-direction	vehicle impound and identification for drivers without a valid credential	Senate Conference Committee - Final Passage	Unlicensed Driver Amendments
2214	HB0137	H		1639527	2026-02-19	63	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Violent Crime Clearance Rate Amendments
2214	HB0137	S		1656472	2026-03-06	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Violent Crime Clearance Rate Amendments
2214	HB0138	H		1640671	2026-02-23	70	0	1	6	none	screened	not-divided	House/ passed 3rd reading	Child Abuse Homicide Amendments
2214	HB0139	H		1625617	2026-02-06	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Female Genital Mutilation Amendments
2214	HB0139	S		1639769	2026-02-20	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Female Genital Mutilation Amendments
2214	HB0141	H		1628673	2026-02-10	58	15	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	International Money Transmission Amendments
2214	HB0142	H		1624734	2026-02-05	73	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Fee Waiver Amendments
2214	HB0142	S		1644271	2026-02-25	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	School Fee Waiver Amendments
2214	HB0143	H		1620220	2026-01-30	71	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Special Education Amendments
2214	HB0143	H		1640795	2026-02-23	67	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Special Education Amendments
2214	HB0143	S		1640120	2026-02-20	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Special Education Amendments
2214	HB0144	H		1636919	2026-02-18	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Community Council Amendments
2214	HB0144	S		1655526	2026-03-05	26	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	School Community Council Amendments
2214	HB0145	H		1637760	2026-02-18	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Excused Absence Amendments
2214	HB0145	S		1656269	2026-03-06	19	2	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	School Excused Absence Amendments
2214	HB0146	H		1620698	2026-02-02	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Mentoring and Supporting Teacher Excellence and Refinement Program Amendments
2214	HB0146	H		1654658	2026-03-05	71	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Mentoring and Supporting Teacher Excellence and Refinement Program Amendments
2214	HB0146	S		1652886	2026-03-04	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Mentoring and Supporting Teacher Excellence and Refinement Program Amendments
2214	HB0147	H		1640854	2026-02-23	67	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Government Form Submission Amendments
2214	HB0147	H		1656193	2026-03-06	69	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Government Form Submission Amendments
2214	HB0147	S		1655803	2026-03-05	27	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Government Form Submission Amendments
2214	HB0148	H		1626180	2026-02-09	70	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Tax Return Donation Amendments
2214	HB0148	S		1639756	2026-02-20	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Tax Return Donation Amendments
2214	HB0149	H		1648091	2026-02-27	63	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Sexual Material Modifications
2214	HB0150	H		1628250	2026-02-10	69	1	1	6	none	screened	not-divided	House/ passed 3rd reading	School-based Speech-language Pathologist Funding Amendments
2214	HB0153	H		1639287	2026-02-19	64	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Law Enforcement Officer Employment Amendments
2214	HB0153	S		1655201	2026-03-05	22	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Law Enforcement Officer Employment Amendments
2214	HB0154	H		1636067	2026-02-17	48	22	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	Water Loss Study Amendments
2214	HB0156	H		1625006	2026-02-05	64	7	1	6	none	screened	not-divided	House/ passed 3rd reading	Blood Transfusion Amendments
2214	HB0157	H		1638936	2026-02-19	57	1	1	6	none	screened	not-divided	House/ passed 3rd reading	Department of Natural Resources Amendments
2214	HB0158	H		1633544	2026-02-13	66	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Unlawful Tracking Amendments
2214	HB0158	H		1654999	2026-03-05	66	1	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Unlawful Tracking Amendments
2214	HB0158	S		1653954	2026-03-04	24	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Unlawful Tracking Amendments
2214	HB0163	H		1624956	2026-02-05	71	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Grow Your Own Educator Pipeline Program Amendments
2214	HB0163	S		1638300	2026-02-19	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Grow Your Own Educator Pipeline Program Amendments
2214	HB0164	H		1620956	2026-02-02	72	0	1	5	vetoed	screened	not-divided	House/ passed 3rd reading	Health Care Patient Reporting to the Division of Professional Licensing
2214	HB0164	H		1640106	2026-02-20	70	0	1	5	vetoed	screened	not-divided	House/ concurs with Senate amendment	Health Care Patient Reporting to the Division of Professional Licensing
2214	HB0164	S		1638438	2026-02-19	24	0	1	5	vetoed	screened	not-divided	Senate/ passed 3rd reading	Health Care Patient Reporting to the Division of Professional Licensing
2214	HB0165	H		1629004	2026-02-10	60	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Critical Infrastructure Amendments
2214	HB0165	H		1648548	2026-03-02	68	1	1	4	signed	screened	not-divided	House Conference Committee - Final Passage	Critical Infrastructure Amendments
2214	HB0165	S		1646395	2026-02-26	20	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Critical Infrastructure Amendments
2214	HB0165	S		1647961	2026-02-27	24	0	1	4	signed	screened	not-divided	Senate Conference Committee - Final Passage	Critical Infrastructure Amendments
2214	HB0168	H		1635717	2026-02-17	65	3	1	6	none	screened	not-divided	House/ passed 3rd reading	Hunting and Fishing Amendments
2214	HB0170	H		1633359	2026-02-13	50	21	1	6	none	screened	not-enacted-status-6	House/ passed 3rd reading	School Board Referendum Amendments
2214	HB0170	S		1656707	2026-03-06	9	15	0	6	none	screened	not-enacted-status-6	Senate/ failed	School Board Referendum Amendments
2214	HB0171	H		1626640	2026-02-09	68	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Physician Assistant Amendments
2214	HB0171	S		1641145	2026-02-23	23	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Physician Assistant Amendments
2214	HB0172	H		1628562	2026-02-10	69	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Food Safety Amendments
2214	HB0172	S		1639798	2026-02-20	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Food Safety Amendments
2214	HB0174	H		1624797	2026-02-05	54	15	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Sex Characteristic Change Treatment Amendments
2214	HB0174	H		1648856	2026-03-02	48	16	1	4	signed	screened	not-the-chambers-final-roll	House/ concurs with Senate amendment	Sex Characteristic Change Treatment Amendments
2214	HB0174	H		1648857	2026-03-02	53	15	1	4	signed	deferred:operator-direction	bars cross-sex hormones and puberty blockers for minors	House/ concurs with Senate amendment	Sex Characteristic Change Treatment Amendments
2214	HB0174	S		1647737	2026-02-27	20	6	1	4	signed	deferred:operator-direction	bars cross-sex hormones and puberty blockers for minors	Senate/ passed 3rd reading	Sex Characteristic Change Treatment Amendments
2214	HB0176	H		1648045	2026-02-27	65	1	1	4	signed	screened	not-divided	House/ passed 3rd reading	Trust Business Modifications
2214	HB0176	S		1656743	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Trust Business Modifications
2214	HB0177	H		1629060	2026-02-10	69	2	1	4	signed	screened	not-divided	House/ passed 3rd reading	ROTC Resident Student Status
2214	HB0177	H		1647946	2026-02-27	69	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	ROTC Resident Student Status
2214	HB0177	S		1646207	2026-02-26	20	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	ROTC Resident Student Status
2214	HB0178	H		1623909	2026-02-04	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	School Zone Speeding Amendments
2214	HB0178	H		1649170	2026-03-02	63	3	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	School Zone Speeding Amendments
2214	HB0178	S		1648152	2026-02-27	25	2	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	School Zone Speeding Amendments
2214	HB0179	H		1632352	2026-02-12	46	20	1	4	signed	screened	not-the-chambers-final-roll	House/ passed 3rd reading	Milk Amendments
2214	HB0179	H		1656505	2026-03-06	65	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Milk Amendments
2214	HB0179	S		1656132	2026-03-06	25	0	1	4	signed	screened	not-divided	Senate/ passed 2nd & 3rd readings/ suspension	Milk Amendments
2214	HB0181	H		1625731	2026-02-06	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Uniform Estate Planning Amendments
2214	HB0181	S		1638339	2026-02-19	25	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Uniform Estate Planning Amendments
2214	HB0182	H		1619625	2026-01-29	69	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Genetic Information Amendments
2214	HB0182	H		1639770	2026-02-20	67	0	1	4	signed	screened	not-divided	House/ concurs with Senate amendment	Genetic Information Amendments
2214	HB0182	S		1638565	2026-02-19	26	0	1	4	signed	screened	not-divided	Senate/ passed 3rd reading	Genetic Information Amendments
2214	HB0183	H		1649589	2026-03-02	58	14	1	6	none	screened	not-divided	House/ passed 3rd reading	Sex Designation Amendments
2214	HB0185	H		1648938	2026-03-02	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Carbon Credit Amendments
2214	HB0185	S		1653644	2026-03-04	19	6	1	4	signed	batch-09	imported 2026-09-10, run 16:43:17.988Z	Senate/ passed 2nd & 3rd readings/ suspension	Carbon Credit Amendments
2214	HB0186	H		1622676	2026-02-03	70	0	1	4	signed	screened	not-divided	House/ passed 3rd reading	Judicial Conduct Commission Amendments
